"place_id","place_name","formatted_address","latitude","longitude","place_rating","place_review_count","review_name","review_rating","review_published_utc","review_relative_time","review_text","review_original_text","review_maps_uri"
"ChIJtfjsDFcIYUgRAifcs0oqxGE","La Taqueria Castle Street","53 Castle St, Belfast BT1 1GH, UK","54.599236299999994","-5.9324546","4.6","704","places/ChIJtfjsDFcIYUgRAifcs0oqxGE/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tseVNUbDRVM1p5YW5Wd2NYaG5ZVjlmVDJ0c01FRRAB","5","2026-01-03T08:33:21.591221540Z","a month ago","Great food and tequila flight 🙂
We got the pork tacos, chicken tacos and the birria tacos plus a chicken quesadilla.
My fave were the pork tacos!
Service was great, only two staff members working and it was busy but they provided a service with a smile throughout. Thanks","Great food and tequila flight 🙂
We got the pork tacos, chicken tacos and the birria tacos plus a chicken quesadilla.
My fave were the pork tacos!
Service was great, only two staff members working and it was busy but they provided a service with a smile throughout. Thanks","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tseVNUbDRVM1p5YW5Wd2NYaG5ZVjlmVDJ0c01FRRAB!2m1!1s0x486108570cecf8b5:0x61c42a4ab3dc2702"
"ChIJtfjsDFcIYUgRAifcs0oqxGE","La Taqueria Castle Street","53 Castle St, Belfast BT1 1GH, UK","54.599236299999994","-5.9324546","4.6","704","places/ChIJtfjsDFcIYUgRAifcs0oqxGE/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tGWWEwUllhRU52UVV4cWVGTXdjalpaUkZGRVUxRRAB","5","2025-10-18T14:21:49.622471555Z","4 months ago","Absolutely unreal the food is exceptional the margaritas are delicious and reasonably priced. Atmosphere is great and the service is fantastic. You need to book though even through the week as it's very popular definitely worth it though.","Absolutely unreal the food is exceptional the margaritas are delicious and reasonably priced. Atmosphere is great and the service is fantastic. You need to book though even through the week as it's very popular definitely worth it though.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tGWWEwUllhRU52UVV4cWVGTXdjalpaUkZGRVUxRRAB!2m1!1s0x486108570cecf8b5:0x61c42a4ab3dc2702"
"ChIJtfjsDFcIYUgRAifcs0oqxGE","La Taqueria Castle Street","53 Castle St, Belfast BT1 1GH, UK","54.599236299999994","-5.9324546","4.6","704","places/ChIJtfjsDFcIYUgRAifcs0oqxGE/reviews/ChZDSUhNMG9nS0VJQ0FnTURvNHEyUVVBEAE","5","2025-04-23T08:49:23.808582Z","10 months ago","Don’t be fooled by the understated front of this restaurant, inside is a place bursting with a vibrant atmosphere and delicious food!

I highly recommend the Birria beef tacos and the papitas fritas. The pulled beef paired with the crunchy shells and flavourful bone broth is a perfect combination.

As I am lactose intolerant the option of the vegan cheese on the tacos and the vegan version of the papitas fritas made my experience even better.

The Mezcal margaritas deserve a special mention as they are divine!

I would highly recommend this place. It has become a favourite of ours.","Don’t be fooled by the understated front of this restaurant, inside is a place bursting with a vibrant atmosphere and delicious food!

I highly recommend the Birria beef tacos and the papitas fritas. The pulled beef paired with the crunchy shells and flavourful bone broth is a perfect combination.

As I am lactose intolerant the option of the vegan cheese on the tacos and the vegan version of the papitas fritas made my experience even better.

The Mezcal margaritas deserve a special mention as they are divine!

I would highly recommend this place. It has become a favourite of ours.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTURvNHEyUVVBEAE!2m1!1s0x486108570cecf8b5:0x61c42a4ab3dc2702"
"ChIJtfjsDFcIYUgRAifcs0oqxGE","La Taqueria Castle Street","53 Castle St, Belfast BT1 1GH, UK","54.599236299999994","-5.9324546","4.6","704","places/ChIJtfjsDFcIYUgRAifcs0oqxGE/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBdjhMdkd3EAE","5","2025-02-05T21:58:49.389430Z","a year ago","Flawless! The type of place you want to take someone you have visiting Belfast. Can’t fault the place. Amazing vegan options. Attentive lovely staff that are genuinely passionate about the food and drinks. Menu is to die for. The cauliflower tacos are so fresh and flavourful. The mushroom tacos feel so good for the soul. This is probably the best place for food in Belfast.","Flawless! The type of place you want to take someone you have visiting Belfast. Can’t fault the place. Amazing vegan options. Attentive lovely staff that are genuinely passionate about the food and drinks. Menu is to die for. The cauliflower tacos are so fresh and flavourful. The mushroom tacos feel so good for the soul. This is probably the best place for food in Belfast.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTUNBdjhMdkd3EAE!2m1!1s0x486108570cecf8b5:0x61c42a4ab3dc2702"
"ChIJtfjsDFcIYUgRAifcs0oqxGE","La Taqueria Castle Street","53 Castle St, Belfast BT1 1GH, UK","54.599236299999994","-5.9324546","4.6","704","places/ChIJtfjsDFcIYUgRAifcs0oqxGE/reviews/ChZDSUhNMG9nS0VJQ0FnTURvOHBYYmZBEAE","5","2025-04-23T14:53:16.263890Z","10 months ago","Incredibly delicious, but pricey (it’s in city centre and has uncommon ingredients, so not over-priced, but be prepared!)

Elotes/Esquites is one of my favourite items on any menu, and theirs doesn’t disappoint!","Incredibly delicious, but pricey (it’s in city centre and has uncommon ingredients, so not over-priced, but be prepared!)

Elotes/Esquites is one of my favourite items on any menu, and theirs doesn’t disappoint!","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTURvOHBYYmZBEAE!2m1!1s0x486108570cecf8b5:0x61c42a4ab3dc2702"
"ChIJCfrjj_8IYUgR-t0MUNFoJOo","El Habanero","May St, Belfast BT1 3NQ, UK","54.595685499999995","-5.921842","5","21","places/ChIJCfrjj_8IYUgR-t0MUNFoJOo/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tWNWQzSXhUMHRtVmtSb1psbHhSRWh2UjBWNWNVRRAB","5","2025-11-08T14:44:23.197094068Z","3 months ago","A highly recommended experience, the food was very good, we loved it. The staff were very friendly. We will definitely be back every time we visit, 10 out of 10 for service. Thank you very much.","A highly recommended experience, the food was very good, we loved it. The staff were very friendly. We will definitely be back every time we visit, 10 out of 10 for service. Thank you very much.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tWNWQzSXhUMHRtVmtSb1psbHhSRWh2UjBWNWNVRRAB!2m1!1s0x486108ff8fe3fa09:0xea2468d1500cddfa"
"ChIJCfrjj_8IYUgR-t0MUNFoJOo","El Habanero","May St, Belfast BT1 3NQ, UK","54.595685499999995","-5.921842","5","21","places/ChIJCfrjj_8IYUgR-t0MUNFoJOo/reviews/Ci9DQUlRQUNvZENodHljRjlvT205TVNGVjBWM1pyZDFOYWRGaFJWMjAzVmpoRlpXYxAB","5","2025-08-31T13:04:45.761873625Z","5 months ago","Best burrito in Belfast. Staff are very friendly, and all the food tastes great. Every option for burritos is worth it, so well worth the weekly visit.","Best burrito in Belfast. Staff are very friendly, and all the food tastes great. Every option for burritos is worth it, so well worth the weekly visit.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT205TVNGVjBWM1pyZDFOYWRGaFJWMjAzVmpoRlpXYxAB!2m1!1s0x486108ff8fe3fa09:0xea2468d1500cddfa"
"ChIJCfrjj_8IYUgR-t0MUNFoJOo","El Habanero","May St, Belfast BT1 3NQ, UK","54.595685499999995","-5.921842","5","21","places/ChIJCfrjj_8IYUgR-t0MUNFoJOo/reviews/ChZDSUhNMG9nS0VJQ0FnSUNSOVlDTEdnEAE","5","2023-04-07T12:49:19.301701Z","2 years ago","The food here is absolutely delicious and extremely fresh, my new favourite now being the quesadillas. The service was great and there is a wide variety of options - I’ll definitely be returning for another amazing experience","The food here is absolutely delicious and extremely fresh, my new favourite now being the quesadillas. The service was great and there is a wide variety of options - I’ll definitely be returning for another amazing experience","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNSOVlDTEdnEAE!2m1!1s0x486108ff8fe3fa09:0xea2468d1500cddfa"
"ChIJCfrjj_8IYUgR-t0MUNFoJOo","El Habanero","May St, Belfast BT1 3NQ, UK","54.595685499999995","-5.921842","5","21","places/ChIJCfrjj_8IYUgR-t0MUNFoJOo/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xGV1IwWk9TMUUyV0U1eFRHSm9lVEF5T0VRNGVGRRAB","5","2025-10-14T07:09:14.409200901Z","4 months ago","I bought a Cuban sandwich on Saturday morning. Fresh and so delicious. Can’t wait to go back and try the burritos.","I bought a Cuban sandwich on Saturday morning. Fresh and so delicious. Can’t wait to go back and try the burritos.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xGV1IwWk9TMUUyV0U1eFRHSm9lVEF5T0VRNGVGRRAB!2m1!1s0x486108ff8fe3fa09:0xea2468d1500cddfa"
"ChIJCfrjj_8IYUgR-t0MUNFoJOo","El Habanero","May St, Belfast BT1 3NQ, UK","54.595685499999995","-5.921842","5","21","places/ChIJCfrjj_8IYUgR-t0MUNFoJOo/reviews/ChZDSUhNMG9nS0VJQ0FnSUNYemVmVVNBEAE","5","2024-10-19T10:10:43.546968Z","a year ago","It was gone too quickly to get a proper photo. Got a quesidilla on the way to the bus stop on a whim as a quick snack.

Pork was so fresh... Melted in the mouth

Guys English wasn't great. But tbh that's a green flag.","It was gone too quickly to get a proper photo. Got a quesidilla on the way to the bus stop on a whim as a quick snack.

Pork was so fresh... Melted in the mouth

Guys English wasn't great. But tbh that's a green flag.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNYemVmVVNBEAE!2m1!1s0x486108ff8fe3fa09:0xea2468d1500cddfa"
