"place_id","place_name","formatted_address","latitude","longitude","place_rating","place_review_count","review_name","review_rating","review_published_utc","review_relative_time","review_text","review_original_text","review_maps_uri"
"ChIJT48YCXmXW0gRCSNs373AlZE","Salsa","City Center, 40 Abbeygate Street Upper, Galway, H91 CYV4, Ireland","53.273935699999996","-9.0530425","4.7","312","places/ChIJT48YCXmXW0gRCSNs373AlZE/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GT1ozWk9UWHB6VkhreVFXMUhXVTloVmxOalYwRRAB","5","2025-12-16T20:23:18.838397993Z","2 months ago","Really enjoyed Salsa! I had a burrito and it was filling, tasty, and well put together—great balance of flavours and generous portions. The place also has colourful décor and a relaxed vibe. Service was quick too, making it perfect for a casual lunch or a quick pit stop before heading home","Really enjoyed Salsa! I had a burrito and it was filling, tasty, and well put together—great balance of flavours and generous portions. The place also has colourful décor and a relaxed vibe. Service was quick too, making it perfect for a casual lunch or a quick pit stop before heading home","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21GT1ozWk9UWHB6VkhreVFXMUhXVTloVmxOalYwRRAB!2m1!1s0x485b977909188f4f:0x9195c0bddf6c2309"
"ChIJT48YCXmXW0gRCSNs373AlZE","Salsa","City Center, 40 Abbeygate Street Upper, Galway, H91 CYV4, Ireland","53.273935699999996","-9.0530425","4.7","312","places/ChIJT48YCXmXW0gRCSNs373AlZE/reviews/Ci9DQUlRQUNvZENodHljRjlvT25KRGNGTnJNbUZaZVd0cE1HNWplbGh1VUZwUVkzYxAB","5","2025-08-17T19:36:05.301941307Z","6 months ago","Wow, amazing food! This was a delicious meal of Mexican food. Recommend it very much 10/10! Lovely service and cosy small  interior.  Loved it! Tha k you very much!","Wow, amazing food! This was a delicious meal of Mexican food. Recommend it very much 10/10! Lovely service and cosy small  interior.  Loved it! Tha k you very much!","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25KRGNGTnJNbUZaZVd0cE1HNWplbGh1VUZwUVkzYxAB!2m1!1s0x485b977909188f4f:0x9195c0bddf6c2309"
"ChIJT48YCXmXW0gRCSNs373AlZE","Salsa","City Center, 40 Abbeygate Street Upper, Galway, H91 CYV4, Ireland","53.273935699999996","-9.0530425","4.7","312","places/ChIJT48YCXmXW0gRCSNs373AlZE/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pkaE1VbHNSazVITWpONE4xSnpaREpHUkc1T00zYxAB","5","2025-11-30T18:44:38.463782467Z","2 months ago","Delicious food, friendly service, and great value.
Variety of Authentic Mexican food options.","Delicious food, friendly service, and great value.
Variety of Authentic Mexican food options.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pkaE1VbHNSazVITWpONE4xSnpaREpHUkc1T00zYxAB!2m1!1s0x485b977909188f4f:0x9195c0bddf6c2309"
"ChIJT48YCXmXW0gRCSNs373AlZE","Salsa","City Center, 40 Abbeygate Street Upper, Galway, H91 CYV4, Ireland","53.273935699999996","-9.0530425","4.7","312","places/ChIJT48YCXmXW0gRCSNs373AlZE/reviews/ChZDSUhNMG9nS0VJQ0FnSUQ3eFpuRlN3EAE","5","2024-08-26T10:50:07.586589Z","a year ago","Me and my friends went there this past weekend and OMG! WHAT A DELICIOUS EXPERIENCE 🤩 We ordered Torta al Pastor, Barbacoa Tacos and Alambre and EVERY DISH WAS TASTY AND SO GOOD! Our favourite Mexican place in Galway! The service was also AMAZING! Kudos to the chef that made us try an amazing DESSERT: Cariño! Deep fried tortilla filled with strawberries and chocolate TRY IT!!!!","Me and my friends went there this past weekend and OMG! WHAT A DELICIOUS EXPERIENCE 🤩 We ordered Torta al Pastor, Barbacoa Tacos and Alambre and EVERY DISH WAS TASTY AND SO GOOD! Our favourite Mexican place in Galway! The service was also AMAZING! Kudos to the chef that made us try an amazing DESSERT: Cariño! Deep fried tortilla filled with strawberries and chocolate TRY IT!!!!","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQ3eFpuRlN3EAE!2m1!1s0x485b977909188f4f:0x9195c0bddf6c2309"
"ChIJT48YCXmXW0gRCSNs373AlZE","Salsa","City Center, 40 Abbeygate Street Upper, Galway, H91 CYV4, Ireland","53.273935699999996","-9.0530425","4.7","312","places/ChIJT48YCXmXW0gRCSNs373AlZE/reviews/ChdDSUhNMG9nS0VJQ0FnSURWemFuZG93RRAB","5","2023-12-14T21:40:01.550174Z","2 years ago","Nice food, very authentic. Lovely pulled pork. Sauces where tasty too. Tofas came with a consomme broth real mexican flavours, gorgeous. Not a huge amount of seating about six tables, two large. Nice staff. Not the cheapest but it is good quality and authentic so worth the price.

Sum up credit card so expect to tip. Clean up after yourself is not unusual for Galway.","Nice food, very authentic. Lovely pulled pork. Sauces where tasty too. Tofas came with a consomme broth real mexican flavours, gorgeous. Not a huge amount of seating about six tables, two large. Nice staff. Not the cheapest but it is good quality and authentic so worth the price.

Sum up credit card so expect to tip. Clean up after yourself is not unusual for Galway.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURWemFuZG93RRAB!2m1!1s0x485b977909188f4f:0x9195c0bddf6c2309"
"ChIJX-sIPdiXW0gRCzciywHWyrY","Taquila","Eglinton Court, Eglinton St, 6/7, Galway, Ireland","53.274851999999996","-9.052844","4.6","273","places/ChIJX-sIPdiXW0gRCzciywHWyrY/reviews/Ci9DQUlRQUNvZENodHljRjlvT21kM1VIZGpObWszZURRelFtcEhhelY1VWtWbVRrRRAB","5","2025-07-30T11:10:43.373658587Z","6 months ago","Absolutely the best Mexican food I’ve had in Ireland! The flavours were incredible, I’ve been dreaming about the tacos ever since. The nachos were also delicious, and everything tasted so fresh. They have a great selection of cocktails, including non-alcoholic options, which is perfect if you're driving.

The staff were super friendly and made the whole experience even better. I can't recommend this place enough. If you’re visiting Galway, Taquilia is a must visit spot. Plus, they do 2-for-1 tacos on Tuesdays, so you can try them all!

I’ll definitely be back. 🌮✨","Absolutely the best Mexican food I’ve had in Ireland! The flavours were incredible, I’ve been dreaming about the tacos ever since. The nachos were also delicious, and everything tasted so fresh. They have a great selection of cocktails, including non-alcoholic options, which is perfect if you're driving.

The staff were super friendly and made the whole experience even better. I can't recommend this place enough. If you’re visiting Galway, Taquilia is a must visit spot. Plus, they do 2-for-1 tacos on Tuesdays, so you can try them all!

I’ll definitely be back. 🌮✨","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21kM1VIZGpObWszZURRelFtcEhhelY1VWtWbVRrRRAB!2m1!1s0x485b97d83d08eb5f:0xb6cad601cb22370b"
"ChIJX-sIPdiXW0gRCzciywHWyrY","Taquila","Eglinton Court, Eglinton St, 6/7, Galway, Ireland","53.274851999999996","-9.052844","4.6","273","places/ChIJX-sIPdiXW0gRCzciywHWyrY/reviews/ChdDSUhNMG9nS0VMWDMwTy1QN2IycnJnRRAB","5","2025-06-06T15:19:50.715693Z","8 months ago","The nicest Mexican I’ve had in Ireland hands down. Everything was absolutely delicious and full of flavour. Authentic Mexican food and generous portion sizes. The spicy margarita was tasty and strong. Excellent service. Cannot recommend this place enough!!","The nicest Mexican I’ve had in Ireland hands down. Everything was absolutely delicious and full of flavour. Authentic Mexican food and generous portion sizes. The spicy margarita was tasty and strong. Excellent service. Cannot recommend this place enough!!","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VMWDMwTy1QN2IycnJnRRAB!2m1!1s0x485b97d83d08eb5f:0xb6cad601cb22370b"
"ChIJX-sIPdiXW0gRCzciywHWyrY","Taquila","Eglinton Court, Eglinton St, 6/7, Galway, Ireland","53.274851999999996","-9.052844","4.6","273","places/ChIJX-sIPdiXW0gRCzciywHWyrY/reviews/ChZDSUhNMG9nS0VJQ0FnTUN3Z00yMVJ3EAE","5","2025-03-15T19:12:35.713050Z","11 months ago","Great experience, it tastes like authentic Mexico! We had an amazing lunch. The chilaquiles and tacos were delicious. Excellent service and atmosphere. We will definitely be back. Thank you ☺️","Great experience, it tastes like authentic Mexico! We had an amazing lunch. The chilaquiles and tacos were delicious. Excellent service and atmosphere. We will definitely be back. Thank you ☺️","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTUN3Z00yMVJ3EAE!2m1!1s0x485b97d83d08eb5f:0xb6cad601cb22370b"
"ChIJX-sIPdiXW0gRCzciywHWyrY","Taquila","Eglinton Court, Eglinton St, 6/7, Galway, Ireland","53.274851999999996","-9.052844","4.6","273","places/ChIJX-sIPdiXW0gRCzciywHWyrY/reviews/Ci9DQUlRQUNvZENodHljRjlvT25CVGNWUkRkbXQzZEhaTWFGWTRkVWRpWkdrNE5VRRAB","5","2025-07-26T20:41:38.135112901Z","6 months ago","We had a delicious meal this evening at Taquila, the range was excellent and the portion sizes perfect. I will definitely return the next time I'm in Galway and highly recommend.","We had a delicious meal this evening at Taquila, the range was excellent and the portion sizes perfect. I will definitely return the next time I'm in Galway and highly recommend.","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25CVGNWUkRkbXQzZEhaTWFGWTRkVWRpWkdrNE5VRRAB!2m1!1s0x485b97d83d08eb5f:0xb6cad601cb22370b"
"ChIJX-sIPdiXW0gRCzciywHWyrY","Taquila","Eglinton Court, Eglinton St, 6/7, Galway, Ireland","53.274851999999996","-9.052844","4.6","273","places/ChIJX-sIPdiXW0gRCzciywHWyrY/reviews/Ci9DQUlRQUNvZENodHljRjlvT2sxSVR6TkxOSGxXZWw5bGMxWjZVVk42YkVGc2FYYxAB","5","2025-12-11T21:11:34.471397188Z","2 months ago","Absolutely fantastic! Wow Tara was so lovely & detailing all the food for some of our novices 🤣❤️🪭","Absolutely fantastic! Wow Tara was so lovely & detailing all the food for some of our novices 🤣❤️🪭","https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2sxSVR6TkxOSGxXZWw5bGMxWjZVVk42YkVGc2FYYxAB!2m1!1s0x485b97d83d08eb5f:0xb6cad601cb22370b"
